year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,composers,lyricists,lyrics,youtube_url
2007,Iceland,Iceland,Eiríkur Hauksson,Valentine Lost,27.0,,,,,,Sveinn Rúnar Sigurðsson,Peter Fenner,"I'll let the music play while love lies softly bleeding\nIn heavy hands on shadowlands\nAs thunderclouds roll in, sunset is receding\nNo summer wine, no Valentine\n\nA tiger trapped inside a cage\nAn actor on an empty stage\nCome see the show\nRock 'n' roll can heal your soul\nWhen broken hearts lose all control\n\nSome rivers still run dry and jungles burn to embers\nGold autumn days must fade to grey\nThere is a reason why a haunted man remembers\nOne frozen night, his darkest day\n\nA tiger trapped inside a cage\nAn actor on an empty stage\nCome see the show\nRock 'n' roll will heal your soul\nWhen broken hearts lose all control\n\nA passion killed by acid rain\nA rollercoaster in my brain\nBut how would you know?\nIn your satin, silk and lace\nAnother time, another place\n\nA tiger trapped inside a cage\nAn actor on an empty stage\nCome see the show\nRock 'n' roll will heal your soul\nWhen broken hearts lose all control\n\nA love let loose and painted black\nA train stuck on a broken track\nWell, I'll let it go\nRock 'n' roll has healed my soul\nThe stage is set, on with the show",https://youtube.com/watch?v=e2he47-SC1k
2007,Poland,Poland,The Jet Set,Time To Party,28.0,,,,,,Mateusz Krezan,David Junior Serame;Kamil Varen,"(Come with me, because it's time to...)\nLet's party, you got the right to party\nLet's party, you got the right to party\n\nHey guys, you really know what I like, just like that\nYou know that I'm really fine (I like that)\nWhen it's raining and bad news is on TV\nDon't get crazy\nLet's party, you got the right to party\n\nHey guys, you know what turns me on\nCome, let it go, baby, let it show, baby\nLet me know what makes your mind blow, uh...\nAnd makes you lose it at night\nDon't get crazy\nYou know it's your right to party\n\nCome with me, because it's time to party\nJoin me, and let's go to a party (Come on)\nEverybody has a right to party, get crazy\nWhy don't you get crazy, crazy?\n\nCome with me, because it's time to party (Oh yeah)\nJoin me, and let's go to a party\nYou know you really gotta get down\nCome to a party with me\nJust party with me, yeah\n\nEvery little moment is so special for me\nI'm a little bit crazy, crazy, like a baby, uh...\nYou got it goin', baby\nWhen it's raining and bad news is on TV\nDon't get crazy\nLet's party, you got the right to party\n\nHey guys, you really know what I like, just like that\nYou know that I'm really hot\n(Yeah, yeah, yeah) You are\nDon't get crazy\nYou know it's your right to party\n\nCome with me, because it's time to party (Yeah)\nJoin me, and let's go to a party (Come on)\nEverybody has a right to party, get crazy\nKeep it up, keep the party alive\n\nCome with me, because it's time to party (Oh yeah)\nJoin me, and let's go to a party (Uh uh...)\nThink I'm goin' crazy right now\nCome to a party with me\nJust party with me\n(Time to party)\n\nThis is true love, baby, yes, it's true\nYou got the lovin' I need, and I always will be there for you\nI'm your baby\nYeah, yeah, yeah\nI'm really your baby, yeah, yeah\nLet's go\n\nCome with me, because it's (time to party)\nJoin me, and let's go to a party (Come on)\nEverybody has a right to party, get crazy\nBaby, are you ready to keep it up, keep the party alive?\n\nCome with me, because it's time to party (Oh yeah)\nJoin me, and let's go to a party (Uh uh...)\nYou know you really gotta get down\nCome to a party with me\nYou better get crazy, so once more:\nCome to a party with me\nJust party with me (Yeah)",https://youtube.com/watch?v=lYBuHhT4q_Y
2007,Cyprus,Cyprus,Evridiki,"Comme Ci, Comme ça",29.0,,,,,,Dimitris Korgialas,Poseidon Giannopoulos,"Tous les lundis, tu finis le travail trop tard\nEt puis la télé et sommeil, quand mon cœur se réveille\nEt tous les mardis, tu me dis le matin – et tu l'oublies\n""On ira au ciné"", et le soir – ""désolé""\n\nComme ci, comme ça, la vie passe\nEt les bons moments nous dépassent\nComme ci, comme ça, l'amour casse\nRoutine et paresse nous menacent\n\nComme ci, comme ça, je n'en peux plus\nJe suis déçue, tu m'as perdue\nJe reste pas là, comme ci, comme ça\nLa fin voilà, comme ci, comme ça\n\nMême les samedis à minuit, tu me dis déjà bonne nuit\nTu t'endors quand je sors en te chantant très fort:\n\nComme ci, comme ça, la vie passe\nEt les bons moments nous dépassent\nComme ci, comme ça, l'amour casse\nRoutine et paresse nous menacent\n\nComme ci, comme ça, je n'en peux plus\nJe suis déçue, tu m'as perdue\nJe reste pas là, comme ci, comme ça\nLa fin voilà, comme ci, comme ça\n\nComme ci, comme ça, la vie passe\nEt les bons moments nous dépassent\nComme ci comme ça, l'amour casse\nRoutine et paresse nous menacent\n\nComme ci, comme ça, je n'en peux plus\nJe suis déçue, tu m'as perdue\nJe reste pas là, comme ci, comme ça\nLa fin voilà, comme ci, comme ça\n\nJe reste pas là, comme ci, comme ça\nLa fin voilà, comme ci, comme ça\nJe reste pas là, comme ci, comme ça\nLa fin voilà",https://youtube.com/watch?v=bLpM5gMpUkI
2007,Croatia,Croatia,Dragonfly feat. Dado Topic,Vjerujem U Ljubav,30.0,,,,,,Dado Topić,,"Ne, nije bol to što te trebam\nŽivim a znam da te nemam\nYou'll never know how much I love you \nYou'll never know how much I need you \n\nAko mi pogledaš u oči\nTu već drugo skrivam bol\nI onaj stih iz moje pjesme:\nTi si k'o na ranu sol\n\nJer ja vjerujem u ljubav\nTo što nisi htjela ti\nA ovom srcu tek ostaje da sanja\nI ne dam da se probudi\n\nJer ja vjerujem u ljubav\nTo što nisi htjela ti\nA ovom srcu tek ostaje da sanja\nI ne dam da se probudi\n\nYou'll never know how much I love you \nYou'll never know how much I need you \n\nAko mi pogledaš u srce\nTu zauvijek živiš ti\nZa mene svijet bez tebe\nKao da ne postoji\n\nJer ja vjerujem u ljubav\nBaš onako kao ti\nA ovom srcu tek ostaje da sanja\nI ne dam da se probudi\n\nJer ja vjerujem u ljubav\nBaš onako kao ti (Kao ti)\nA ovom srcu tek ostaje da sanja\nI ne dam da se probudi\n\nNe, nije bol to što te trebam\nŽivim a znam da te nemam\nYou'll never know how much I love you \nYou'll never know how much I need you \n\nNe, nije bol",https://youtube.com/watch?v=orMSTz7povE
2007,Albania,Albania,Aida & Frederik Ndoci,Hear My Plea,31.0,,,,,,Adrian Hila,June Muftaraj Taylor;Pandi Laço,"I say farewell, the final call\nI turn and walk away, I leave it all\nI find that life regains its glow\nBut the journey's long, the going's slow\n\nA million miles later\nI crave a love that's greater\nTake me home again, ah...\n\nKthema Zot\nKthema mallin që më more\nKur më nise larg, ah...\n\nKthema Zot\nVetëm loti thyen gurin\nQë e hodha pas\n\nTë lutem kthema Zot\nTi kthema lotin që më more\nKur më nise larg\n\nAh...\nAh...\n\nHear my plea\nTake the longing of my heartbeat\nMake the melody\n\nHear my plea\nAs it quivers in the tear drops\nThat you shed for me\n\nI beg you, hear my plea\nTake the longing of my heartbeat\nFor eternity\n\nI beg you, hear my plea\nThe pain, the suffering of today\nTomorrow's memory\nAh...",https://youtube.com/watch?v=rP2OECgTA5k
2007,Norway,Norway,Guri Schanke,Ven A Bailar Conmigo,32.0,,,,,,Thomas G:son,,"I wanna dance, I wanna feel your body next to mine\nFeel the touch of your skin\nIn every move, I feel the beat in every breath I take\nI feel the rhythm of your heart\nWhen I hear the music start\nAll I want is to be here with you\n\nOh... ven a bailar conmigo\nCome dance with me tonight\nLet's feel the beat, feel the heat, you and me\nVen a bailar conmigo\nLet's dance the night away\nJust move your feet to the beat and dance with me\nVen a bailar conmigo\n\nThe way you move, the way you dance makes me feel alive\nI wanna stay in your arms\nIt's in your eyes, it's in the look that you're givin' me\nI feel the rhythm of your heart\nWhen I hear the music start\nAll I want is to be here with you\n\nOh... ven a bailar conmigo\nCome dance with me tonight\nLet's feel the beat, feel the heat, you and me\nVen a bailar conmigo\nLet's dance the night away\nJust move your feet to the beat and dance with me\nVen a bailar conmigo\n\nVen a bailar conmigo\nLet's dance!\nOoh...\n\nOh... ven a bailar conmigo\nCome dance with me tonight\nLet's feel the beat, feel the heat, you and me\nVen a bailar conmigo\nLet's dance the night away\nJust move your feet to the beat and dance with me\n\nVen a bailar conmigo\nLet's dance the night away\nJust move your feet to the beat and dance with me\nJust move your feet to the beat and dance with me\nVen a bailar conmigo",https://youtube.com/watch?v=hNjMDNxNIr4
2007,Denmark,Denmark,DQ,Drama Queen,33.0,,,,,,Peter Andersen;Simon Munk,Claus Christensen;Peter Andersen,When the sun is setting at the end of the day\nAnd the city fills with shades of grey\nIn between the streetlight and the moonlit snow\nThere's a place I go\nWhere I do my show\n\nI'm your drama queen tonight\nAll my troubles are out of sight\nWhen the lights are on\nI will be your shining star\nI'm your drama queen tonight\nEverything's gonna be alright\nWhen I get on the stage tonight\n\nIt's a space in time where every dream comes true\nAnd tomorrow's sorrows just won't do\nIn between reality and fantasy\nI will make you see\nIf you just believe\n\nI'm your drama queen tonight\nAll my troubles are out of sight\nWhen the lights are on\nI will be your shining star\nI'm your drama queen tonight\nEverything's gonna be alright\nWhen I get on the stage tonight\n\nNo more use pretending\nNo more reason to run and hide\nLet's make all our dreams come true tonight\n\nI'm you drama queen tonight\nAll my troubles are out of sight\nWhen the lights are far\nI will be your shining star\nI'm your drama queen tonight\nEverything's gonna be alright\nWhen I get on the stage tonight\nOh... 'cause I'm your drama queen tonight,https://youtube.com/watch?v=xXGl2cbDBDA
2007,Switzerland,Switzerland,DJ BoBo,Vampires Are Alive,34.0,,,,,,Axel Breitung;DJ BoBo,,"(Vampires are alive)\n(The legends have to survive)\n(We'll never come undone)\n(And we will be forever young)\nVampires, get a life\n\nI am a vampire, I'm a slave\nA slave to the daylight, hence my grave\nIn the darkness, in the shadows – here I am\n(Here I am)\n\nI want you to be forever mine\nTogether until the end of time\nLike a nightmare, never ending\nLet me change your world\n\n(Vampires are alive)\n(The legends have to survive)\n(We'll never come undone)\n(And we will be forever young)\n\nVampires are alive\n(And we will be forever young)\nVampires, vampires are alive\n(And we will be forever young)\n\nTonight is the night, live a thousand years\nDon't be scared, don't drown in tears\nFree your spirit after midnight, sell your soul\n(Let it go)\n\nFrom heaven to hell, enjoy the ride\nYou're here to surrender with your life\nPrecious victims, my desire, live eternally\n\n(Vampires are alive)\n(The legends have to survive)\n(We'll never come undone)\n(And we will be forever young)\n\nVampires are alive\n(And we will be forever young)\nVampires, vampires are alive\n(And we will be forever young)\n\n(Vampires) are alive\nVampires are alive\n(Vampires)",https://youtube.com/watch?v=h9YTasUpAjw
2007,Netherlands,Netherlands,Edsilia Rombley,On Top Of The World,35.0,,,,,,Tjeerd Oosterhuis,Maarten ten Hove;Martin Gijzemijter;Tjeerd Oosterhuis,"I've been trying to let you go\nAnd I thought I was strong\nBut your love's got a hold on me\nAnd now I can't move on\n\nAre we making the same mistake?\nHave we learned from the past?\nCould this be our second chance\nThe one that's gonna last?\n\nOn top of the world, I'm reaching out\nOn top of the world, I sing out loud\nJust promise to never break my heart\nI'll give you forever\n\nOn top of the world, just you and I\nSo promise to never say goodbye\nNow I know, we are forever more\n\nPeople may come and go\nBut I need you to stay\nDeep within, I have always known\nThat we would find a way\n\nOn top of the world, I'm reaching out\nOn top of the world, I sing out loud\nJust promise to never break my heart\nI'll give you forever\n\nOn top of the world, just you and I\nSo promise to never say goodbye\nNow I know, we are forever more\n\nI know we've tried it all before\nIt will be better now, I'm sure\nBeen so blind, you make me see\nHow strong I am when you're with me\nSay your love is here to stay\nNeed you more every day\n\n(On top of the world, I'm reaching out) Hey...\n(On top of the world, I sing out loud)\nJust promise to never break my heart\nI'll give you forever\n\nOn top of the world, just you and I\nSo promise to never say goodbye\nNow I know, we are forever more\nYeah... now I know, we are forever more",https://youtube.com/watch?v=k2IPKCOixtE
2007,Montenegro,Montenegro,Stevan Faddy,Ajde Kroci,36.0,,,,,,Slaven Knezović,Milan Perić,"'Ajde kroči, kroči i poskoči\nTi si meni zapala za oči\n\nČija si lijepa đevojko?\nPoljubiću tvoje crno oko\nČija si lijepa đevojko?\nPoljubiću tvoje crno oko\n\nO, kako si lijepa kao sva mora\nO, kad iz tvog oka budi se zora\nLjubavi\n\n'Ajde kroči, kroči i poskoči\nTi si meni zapala za oči\n'Ajde kroči, kroči i poskoči\nDa ih je sedam, nikome te ne dam\n\nPoljubi me, lijepa đevojko\nDa poletim kao sivi soko\nPoljubi me, lijepa đevojko\nPoletjeću kao sivi soko\n\nO, kako si lijepa kao sva mora\nO, kad iz tvog oka budi se zora\nLjubavi\n\n'Ajde kroči, kroči i poskoči\nTi si meni zapala za oči\n'Ajde kroči, kroči i poskoči\nDa ih je sedam, nikome te ne dam\n\n'Ajde kroči (Kroči i poskoči)\nTi si meni (zapala za oči)\n\n'Ajde kroči, kroči i poskoči\nTi si meni zapala za oči\n'Ajde kroči, kroči i poskoči\nDa ih je sedam, nikome te ne dam",https://youtube.com/watch?v=mNXURugfanw
2007,Estonia,Estonia,Gerli Padar,Partners In Crime,36.0,,,,,,Hendrik Sal-Saller,Berit Veiber,We're standing in the rain\nAnd sipping cold champagne\nThe night is full of angels of sin\nThe demons of pleasure and pain\n\nYou whisper in my ear\nI'm holding back the tears\nYour words are burning the way to my heart\nThat's been held hostage for years\n\nThe wild look in your eyes\nWill light my fire inside\nThis is the night that we cannot deny\nWe'll always be partners in crime\n\nI kiss your lips so sweet\nMmm... but do you feel the heat?\nIs it so wrong to be hungry for love?\nTo follow the passion so deep?\n\nThe wild look in your eyes\nWill light my fire inside\nThis is the night that we cannot deny\nWe'll always be partners in crime\n\nThe wild look in your eyes\nWill light my fire inside\nThis is the night that we cannot deny\nWe'll always be partners in crime\n\nNow it's too late to turn back the time\nWe just have to go with the flow\nI will be yours and you will be mine\nAnd that's how the story goes\n\nThe wild look in your eyes\nWill light my fire inside\nThis is the night that we cannot deny\nWe'll always be partners in crime\n\nThe wild look in your eyes\nWill light my fire inside\nThis is the night that we cannot deny\nWe'll always be partners in crime\n\nPartners in crime\nPartners in crime,https://youtube.com/watch?v=U_ESE5inG-I
2007,Israel,Israel,Teapacks,Push The Button,38.0,,,,,,Kobi Oz,,"The world is full of terror\nIf someone makes an error\nHe's gonna blow us up\nTo biddy biddy kingdom come\n\nThere are some crazy rulers\nThey hide and try to fool us\nWith demonic, technologic\nWillingness to harm\n\nThey're gonna push the button, push the button\nPush the bu... push the bu... push the button\nPush the button, push the button\nPush the bu... push the bu... push the button\n\nIl y a plein de souffrance\nDans la rue y'a trop d'violence\nEt on a beaucoup de chance\nD'être vivant, même pas blessés\n\nAvancement tactique de régime fanatique\nSituation tragique\nQui me met les larmes aux yeux\n\nAnd I don't wanna die\nI wanna see the flowers bloom\nDon't wanna go kaput kaboom\nAnd I don't wanna cry\nI wanna have a lot of fun just sitting in the sun\nBut nevertheless\n\nHe's gonna push the button, push the button\nPush the bu... push the bu... push the button\nPush the button, push the button\nPush the bu... push the bu... push the button\n\nMesarim mitpotsetsim alai\nTilim mit'ofefim vegam noflim alai\nShotrim veganavim mitrotsetsim alai\nVehem koftsim alai, mitkartsetsim alai\n\nAlelai, alelai, ta'ane li, Elohai, hai\nHasiut haze aroch midai\nKshe'ani bekoshi chai vekulam mekavnim elai\nZe mukdam lashir ulai shenatati la chaiai\n\nMishtara, tsevet hatsala\nHine ze bakdam, shir lelo salam\nAdom ze lo rak tseva, ze yoter kmo dam\nShuv otser balev et hanshima\nShelo tifrach achshav haneshama\nHine milchama, hine hanshama\n\nBum bum, ze ma shekore achshav\nBen raketa lematsheta, ben tsofe lekatav\nBen mechtaf lenechtaf, ben gashum lesharav\nHaslama bamadregot ola vetofeset kav\n\nKlum, klum, ze ma shekulam osim\nKitsonim maktsinim vektsinim martsinim\nHatmimim mitmatnim, mamtinim lantunim\nVe'onim (shekulam chasrei onim)\n\nOlam kulo demonim\nShe'anachnu stam pionim\nVeshampionim im zhitonim\nMachlitim ma sheihye\n\nNihul be'atsaltaim\nOnia mele'a bemaim\nVekulam shotim lechaim\nVetov'im ze letsad ze\n\nUlai ze chad midai\nTsarich lashir shirei dkalim\nShirei midbar lelo dgalim\nAni od chai, chai, chai\nVe'im yamshich lihyot mafchid, rak az ani agid:\n\nI'm gonna push the button, push the button\nPush the bu... push the bu... push the button\nPush the button, push the button\nPush the bu... push the bu... push the button",https://youtube.com/watch?v=5KhPzTLQBJE
2007,Malta,Malta,Olivia Lewis,Vertigo,39.0,,,,,,Philip Vella,Gerard James Borg,"You're spinnin' me round and you're holdin' me down\nLovin' you gives me vertigo\nI'm losin' my ground, givin' in to your heart\nKissin' you gives me vertigo\n\nAnd I'm lost, then I'm found\nAnd I run, then I hide\nAnd I turn, you're not there\nI say yes, you say no\nLovin' you gives me vertigo\n\nAnd I give, but you take\nI made one big mistake\nGave you all, A to Z\nThen you came, now you go\nLovin' you gives me vertigo\n\nYou're liftin' me high, then you're takin' me low\nIt's feelin' like I'm getting vertigo\nYou colour me blue, turn my passion to red\nIt's feelin' like I've become indigo\n\nAnd I give, but you take\nI made one big mistake\nGave you all, A to Z\nThen you came, now you go\nLovin' you gives me vertigo\n\nAm I crazy? Could it be maybe\nSolo is the way to go?\n\n(And I'm) lost, then I'm found\nAnd I run, then I hide\nAnd I turn, you're not there\nI say yes, you say no\nLovin' you gives me vertigo\n\nAnd I give, but you take\nI made one big mistake\nGave you all, A to Z\nThen you came, now you go\nLovin' you gives me vertigo",https://youtube.com/watch?v=vhy-c5XMFks
2007,Belgium,Belgium,The KMG's,Love Power,40.0,,,,,,Paul Curtiz,Paul Curtiz;Sexyfire,"Can you feel the love power?\nCan you feel the love?\n\nI wake up every morning\nAnother day on my own\nI'm in the eye of the storm\nAnd I feel so alone\n\nBut when I notice the sunshine (Sunshine)\nThe summer breeze in the air\nAnd when I dream of your sweet smile\nWhy should I fall into despair?\n\nCan you feel the love power coming your way?\nCan you feel the love power all day?\nCan you feel the love power coming your way?\n(Can you feel the love power?)\n\nToday is another bad day\nI'm gonna turn into stone\nThere's too much pressure on me\nAnd I feel so alone\n\nI feel the temperature rising (Rising)\nThere's something new in the air\nAnd all the birds are just singing love\nWhy should I fall into despair?\n\nCan you feel the love power coming your way?\nCan you feel the love power all day?\nCan you feel the love power coming your way?\n(Can you feel the love power?)\n\n(Can't you feel the love power?)\n(Can't you feel the love power?)\n(Can't you feel the love power?)\nCan you feel the love?\n(Can't you feel the love power?)\n\n(Can you feel the love power coming your way?)\n(Can you feel the love power?)\n\nCan you feel the love power coming your way?\nCan you feel the love power all day?\nCan you feel the love power coming your way?\nCan you feel the love power?\n\nOne more time, come on (Coming your way)\nCan you feel the love power coming your way?\nCan you feel the love power?\n\nCan you feel the love power?",https://youtube.com/watch?v=qUK7lx0TSAI
2007,Austria,Austria,Eric Papilaya,Get A Life - Get Alive,41.0,,,,,,Greg Usek,Austin Howard,"Livin' in this world – be a little too much\nDon't let it get you down, get up and strut\nOoh...\nIf you ever get the chance, hold your hand out and take it\nMake a promise to yourself, don't you break it\n\nOh, I tried to get up when I was upside down\nGot to find a way to turn my life around\n\nThis is the time for us to get a life\nOpen your mind to a better life\nThere's no way of knowin' where you're goin'\nGet a life, a better life\n\nGo outta your way and make some compromise\nHold to your dreams and you will realise\nIf you don't understand it, don't take it for granted\nOpen your mind to a better life\n\nLet's turn up the heat, start a ripple in the water\nWake the soul from its sleep, no particular order\nCould be wastin' precious time, free the mind, are you willin'?\nDon't be afraid, do your dance and start livin'\n\nI've got a vision in mind, I'm doin' my time\nI'm livin' my life 'cause I've opened my mind\n\nThis is the time for us to get a life\nOpen your mind to a better life\nThere's no way of knowin' where you're goin'\nGet a life, a better life\n\nGo outta your way and make some compromise\nHold to your dreams and you will realise\nIf you don't understand it, don't take it for granted\n\nThere's no way of knowin' where you're goin'\nThis is the time for us to get a life\n\nThis is the time for us to get a life\nOpen your mind to a better life\nThere's no way of knowin' where you're goin'\nGet a life, a better life\n\nGo outta your way and make some compromise\nHold to your dreams and you will realise\nIf you don't understand it, don't take it for granted\n\nThis is the time to get a life\n(This is the time) to get a life\n(This is the time)\nThis is the time for us to get a life",https://youtube.com/watch?v=gydbp99tMlg
2007,Czech Republic,Czech Republic,Kabát,Malá Dáma,42.0,,,,,,Josef Vojtek;Milan Špalek;Ota Váňa;Radek Hurčík;Tomáš Krulich,,"Utrhla trávu a začla hrát\nTa malá dáma z předměstí\nCo umí lidem z dlaní číst\nTam kočky zrána mívaj hlad\nPo noci plný neřestí\nJe pohladí a dá jim jíst\n\nPo tmě se toulá a ve dne spí\nA její oči vědí víc než mý\nDošly mi slova, já stál tam jen\nS touhle jedinou bych zemřel\n\nS touhle bych zemřel v jedinej den\nA jestli vám to nestačí\nKdyby tam stála stovka žen\nVyzvu ji k tanci a to netančim\n\nTam za tratí svý doupě má\nMince po kašnách posbírá\nA pak je skládá na kolej\nStaví si chrám, plechovej most\nUž po něm kráčí první host\nTak ať ho nohy nebolej\n\nProšla si peklem a kouzla zná\nPřejetý mince počítá\nA kdo ji spatří je zatracen\nS touhle jedinou bych zemřel\n\nS touhle bych zemřel v jedinej den\nA jestli vám to nestačí\nKdyby tam stála stovka žen\nVyzvu ji k tanci a to netančim\n\nBudu si pamatovat na tu chvíli\nKdyž hrála znělo to jak Paganini\nA já už věděl, že jsem ztracenej\nZeptal se za kolik s pocitem viny\n\nS touhle bych zemřel v jedinej den\nA jestli vám to nestačí\nKdyby tam stála stovka žen\nVyzvu ji k tanci a to netančim\n\nS touhle bych zemřel v jedinej den\nA jestli vám to nestačí\nKdyby tam stála stovka žen\nVyzvu ji k tanci a to netančim",https://youtube.com/watch?v=iBZaVQ52RQY
2008,ru,Russia,Dima Bilan,Believe,1.0,24.0,1.0,272.0,,,Jim Beanz,Dima Bilan,"Even when the thunder and storm begins\nI'll be standing strong like a tree in the wind\nNothing's gonna move this mountain\nOr change my direction\n\nI'm falling off the sky\nAnd I'm all alone\nThe courage that's inside's gonna break my fall\nNothing's gonna dim my light within\n\nBut if I keep going on\nIt will never be impossible\nNot today\n\n'Cause I've got something to believe in\nAs long as I'm breathing\nThere is not a limit to what I can dream\n\n'Cause I've got something to believe in\nMission to keep climbing\nNothing else can stop me if I just believe\nAnd I believe in me\n\nEven when the world tries to pull me down\nTell me that I can't, try to turn me around\nI won't let them put my fire out, without no\n\nBut if I keep going on\nIt will never be impossible\nNot today\n\nYes, I've got something to believe in\nAs long as I'm breathing\nThere is not a limit to what I can dream\n\n'Cause I've got something to believe in\nMission to keep climbing\nNothing else can stop me if I just believe\n\nAnd I believe I can do it all\nOpen every door\nTurn unthinkable to reality\nYou'll see, I can do it all and more\n\nBelieving, as long as I'm breathing\nThere is not a limit to what I can dream\nBelieving, mission to keep climbing\nNothing else can stop me if I just believe\nAnd I believe in me",https://youtube.com/watch?v=-72s4WzUcKI
2008,ua,Ukraine,Ani Lorak,Shady Lady,2.0,18.0,2.0,230.0,,,Dimitris Kontopoulos;Philipp Kirkorov,Karen Kavaleryan,"You've been my superstar\nBut it's not what you are\nYou've been my super hero\nSince I've lived in your shade\nEvery step that I made\nBrought me nothing but zero\n\nBut I'm staying alive\nAnd now I'm changin' my life\nWith a burning desire\nNo one knows who I am\nBut I don't give a damn\nGonna set you on fire\n\nShady lady – I'm gonna strike like thunder\nAre you ready? I wanna make you wonder\nRollin' steady – I'm gonna make you shiver\nMy heart is burning\n\nShady lady – I'm gonna strike like thunder\nAre you ready? I wanna make you wonder\nRollin' steady – I'm gonna make you shiver\nMy heart is burning now\n\nJust take a look at me\nDeep inside and you'll see\nAll I kept under cover\nThere is one thing I bet\nYou're about to regret\nI'm no longer your lover\n\nI've just turned one more page\nI belong to the stage\nBaby, don't call me baby\n\nShady lady – I'm gonna strike like thunder\nAre you ready? I wanna make you wonder\nRollin' steady – I'm gonna make you shiver\nMy heart is burning now\n\n(Shady lady)\n(Shady lady)\n\nI wanna light you up and leave you alone\nI am a brand new star that you've never known\nI wanna light you up and leave you alone\nI am a brand new star that you've never known\n\n(Shady lady)\n(Are you ready?)\n\nShady lady – I'm gonna strike like thunder\nAre you ready? I wanna make you wonder\nRollin' steady – I'm gonna make you shiver\nMy heart is burning now",https://youtube.com/watch?v=L6M300uBc7U
2008,gr,Greece,Kalomira,Secret Combination,3.0,21.0,3.0,218.0,,,Konstantinos Pantzis,Poseidon Giannopoulos,"Can you see it?\nCan you see it you have to discover me?\nWhat goes wrong when I am crying\nOr what I want when I'm smiling\n\nCan you feel it?\nCan you feel it that I'm not a little girl?\nYou're misunderstanding my way\nAnd all the roles that I like to play\n\nMy secret combination – it's a mystery for you\nUse your imagination, I'm not easy, but I'm true\nMy secret combination – boy, you have to try it hard\nTo win a destination in the centre of my heart\n\nMy secret combination – it's a mystery for you\nUse your imagination, I'm not easy, but I'm true\nMy secret combination – boy, you have to try it hard\nTo win a destination in the centre of my heart\n\nAn open book\nAn open book, well, I'm sorry, I am not\nSometimes I'm acting like a lady\nSometimes woman, sometimes baby\n\nMy secret combination – it's a mystery for you\nUse your imagination, I'm not easy, but I'm true\nMy secret combination – boy, you have to try it hard\nTo win a destination in the centre of my heart\n\nMy secret combination – it's a mystery for you\nUse your imagination, I'm not easy, but I'm true\nMy secret combination – boy, you have to try it hard\nTo win a destination in the centre of my heart\n\nMy secret combination – it's a mystery for you\nUse your imagination, I'm not easy, but I'm true\nMy secret combination – boy, you have to try it hard\nTo win a destination in the centre of my heart\nTo win a destination in the centre of my heart",https://youtube.com/watch?v=4HIk_7ZTBkM
2008,am,Armenia,Sirusho,"Qele, Qele",4.0,5.0,4.0,199.0,,,H.A. Der-Hovagimian,Sirusho,"Yes im hay hoghits\nEka berem\nHove sareri\nLuyse arevi\n\nYou wanna be with me\nYou think and dream of me\nCome qele, move qele\n\nInstead of watching me\nYou should be reaching me\nCome qele, move qele\n\n(Qe... qe... qe... qele)\n\nQele, qele\nQele, qele\nQele, qele\nQele...\n\nTime is here tonight\nYou should make it right\nTo end our fight\nJust hold me tight\n\nHold me tight\nHold me tight, qele...\n\nYou wanna be with me\nYou think and dream of me\nCome qele, move qele\n\nInstead of watching me\nYou should be reaching me\nCome qele, move qele\n\n(Qe... qe... qe... qele)\n\nQele, qele\nQele, qele\nQele, qele\nQele...\n\nTime is here tonight\nYou should make it right\nTo end our fight\nJust hold me tight\n\nQele...\nQele...\n\n(Qele, qele, qele)\n\nQele, qele\nQele, qele\nQele, qele\nQele...\n\nTime is here tonight\nYou should make it right\nTo end our fight\nJust hold me tight\n\n(Qe... qe... qe... qele)",https://youtube.com/watch?v=bridO-wD7c8
2008,no,Norway,Maria,Hold On Be Strong,5.0,25.0,5.0,182.0,,,Mira Craig,,"Love can be hard sometimes\nYes, it can catch you off guard like bad crimes\nYes, it can make you depressed and angry\nMake you say: Why me, why won't anybody try me?\n\nYou might be saying: Ooh, I don't wanna be lonely\nOoh, I don't wanna be by myself\nOoh, don't wanna be lonely\nWhy ain't anybody lovin' me?\n\nBut there's always someone out there who'll be there for you\nThere is always someone out there who'll care for you\nThere's always someone out there who'll be true, true, true\nHold on, hold on, be strong\n\nLove can go away forever if you push it\nAnd you have to remember: don't rush it\nIf it ain't right, it is wrong\nAnd you'll be crying: Why me, why won't anybody try me?\n\nYou might be saying: Ooh, I don't wanna be lonely\nOoh, I don't wanna be by myself\nOoh, don't wanna be lonely, oh no no\nWhy ain't anybody lovin' me?\n\nNow, but there's always someone out there who'll be there for you\nAnd there's always someone out there who'll care for you\nThere's always someone out there who'll be true, true, true\nHold on, hold on, be strong\n\nAnd yes, there's always someone out there who'll be there for you\nAnd there's always someone out there who'll care for you\nThere's always someone out there who'll be true, true, true\nHold on, hold on, be strong\n\nHold on, hold on, be strong\nMy child, hold on, hold on, be strong",https://youtube.com/watch?v=arSnpxfOD2k
